Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Fitness
453.729,-683.939,87.8015,650.809,170.929,-554.326,10.7217,67.7994,507.519,-488.891,-267.318,-870.802,-961.275,1001.91,-188.068,780.466,5.34496e+06
-206.98,-812.035,395.562,547.929,-744.928,77.9006,-810.374,-599.22,-50.7112,-214.815,391.456,985.656,181.828,639.392,-148.596,-833.404,5.06785e+06
150.746,-116.599,-313.701,678.932,586.424,-156.29,87.497,-300.789,909.243,264.391,192.014,-680.737,965.5,-686.752,-75.0918,245.069,3.92871e+06
324.941,-747.362,-550.393,-965.242,637.216,908.915,-61.9752,-885.66,-980.081,425.424,-684.355,-111.321,797.614,282.26,-400.76,25.7181,6.41875e+06
-67.5399,-504.436,-277.028,43.3958,462.337,178.706,-188.096,913.765,-422.749,-365.681,627.093,-150.255,129.38,-44.2039,-672.015,-450.283,2.85516e+06
-199.332,535.479,-40.7593,972.763,70.015,-687.356,171.89,-148.131,1000.8,800.98,454.769,124.093,-421.573,325.917,550.528,-30.8287,4.25676e+06
238.839,241.713,-797.51,985.247,800.089,-329.082,-664.915,383.003,514.486,314.634,714.024,559.117,-171.362,853.52,88.4223,-661.649,5.4492e+06
-468.031,-226.248,524.836,-674.323,540.681,837.144,650.245,-763.583,-968.596,367.924,-192.033,-44.5424,309.511,120.688,-314.319,387.53,4.47135e+06
676.955,195.969,-778.96,143.85,718.465,-266.177,566.485,-671.507,-167.856,-546.78,822.646,-95.2571,-214.676,588.863,-285.099,-759.345,4.54685e+06
-516.172,-101.039,-892.014,495.314,-1000.92,-551.737,-118.33,170.247,-793.812,242.885,-883.102,86.321,-887.517,-171.252,-570.689,1003.39,6.29298e+06
253.274,767.295,-92.3963,-972.57,812.397,115.605,-989.55,-215.357,-817.061,-99.2645,-853.04,-306.932,159.318,-925.419,-630.816,404.895,6.24942e+06
953.347,847.586,790.989,-406.51,-114.164,938.372,761.92,-354.663,-478.203,-477.05,128.545,383.346,673.272,917.33,368.538,983.347,7.03558e+06
-656.2,-447.776,567.547,255.194,-551.781,838.831,825.002,-20.6874,-874.716,330.86,-33.5862,655.326,609.044,-312.873,-657.829,853.302,5.64249e+06
-603.482,-36.6428,-264.615,-480.226,-350.908,923.663,-231.293,-103.926,982.719,646.14,585.272,932.562,274.879,254.649,517.627,958.044,5.62857e+06
-176.09,-528.203,987.567,174.389,974.059,-655.878,-209.087,-214.727,811.762,512.543,708.666,821.986,-390.517,-191.51,78.6338,1000.54,6.08066e+06
-357.713,222.801,-148.113,779.1,-480.916,-88.6866,55.2401,228.179,251.644,-0.394695,-848.441,-744.994,-392.799,710.385,243.706,-608.535,3.5278e+06
-756.815,802.629,-828.232,-853.357,743.294,785.889,-341.5,43.8545,-664.365,-815.632,229.677,592.081,105.023,-143.331,-784.919,-535.083,6.36391e+06
-720.139,-53.6703,970.896,-226.926,389.778,-289.019,-230.155,1016.46,877.228,361.842,636.29,-356.414,-871.821,763.607,-615.926,192.475,6.02931e+06
-261.521,990.788,-356.645,982.47,52.044,477.568,845.484,102.624,-822.852,-850.471,-876.041,-873.253,-935.398,668.399,-119.07,643.17,7.77882e+06
90.7707,-282.01,832.889,-543.613,-391.71,-1015.57,257.187,559.949,-142.974,42.6112,-859.779,-781.804,-617.496,-729.721,677.194,-299.052,5.47614e+06
904.274,-92.6682,152.112,50.1719,660.842,298.458,-442.929,853.47,481.073,783.694,189.725,-83.9606,-599.69,-801.561,-315.973,977.264,5.24816e+06
857.265,318.641,-111.096,-911.208,-868.071,964.495,-631.896,73.3331,-192.048,-189.147,23.8526,-611.509,-116.661,644.607,908.877,704.567,5.96648e+06
-82.2839,414.659,559.647,946.366,-564.772,-523.264,-871.306,835.208,-790.555,789.948,492.653,356.45,-989.794,936.896,51.7429,-794.84,7.5479e+06
-386.4,-821.354,446.718,-808.726,33.4706,146.024,-609.573,786.804,-273.721,-316.858,-59.765,140.87,-620.613,-452.475,793.953,49.0644,4.11218e+06
-888.921,24.8925,-780.679,-308.008,203.95,-248.115,856.575,-440.135,777.42,575.744,271.175,49.4177,-891.077,-137.034,682.091,-196.696,4.85441e+06
-729.965,966.04,877.995,-64.1334,-890.605,1003.15,842.405,396.852,249.455,214.377,-508.172,45.6426,-426.032,-666.144,-542.756,-868.608,6.95065e+06
329.399,-93.1468,196.143,-924.905,-262.108,-879.507,781.25,-962.514,-667.259,-159.404,-404.394,-389.423,294.577,89.3953,-224.519,-906.316,5.14275e+06
-969.071,-810.238,691.459,535.274,978.093,73.371,-528.024,-211.994,-503.377,325.8,331.167,-857.357,323.118,-994.319,-815.112,289.14,6.6915e+06
-207.796,-319.284,613.523,834.116,-256.21,14.7486,12.5939,683.032,560.144,-500.406,364.572,-376.935,956.67,-211.879,870.335,-435.008,4.49597e+06
-10.3506,-581.687,-435.639,703.202,51.1597,-194.505,443.786,-776.34,943.415,737.146,922.309,365.116,801.735,-724.664,215.927,-254.459,5.5597e+06
447.61,384.574,-353.1,-995.821,-709.509,-379.398,-120.32,842.981,-532.718,-402.556,705.036,-918.054,-286.793,82.4697,862.665,-923.358,6.30879e+06
634.933,-884.385,-68.8183,749.67,422.424,845.575,-68.4351,-375.188,146.076,-229.286,-6.60728,-180.461,138.024,-492.075,873.904,-55.8994,3.9256e+06
451.696,-571.745,-718.001,-384.348,574.448,1004.54,302.79,610.953,921.382,-884.628,-515.883,-849.335,-629.87,573.701,-410.977,1010.31,7.53288e+06
156.972,-229.857,217.017,-691.238,469.112,-286.402,131.263,-763.873,697.382,-1021.13,-736.775,90.4551,-207.273,-874.122,-301.461,386.35,4.63261e+06
-61.3134,245.53,-165.011,186.134,867.759,775.587,100.789,-414.836,692.543,-565.782,358.683,1012.8,567.071,-126.823,716.721,-699.996,4.95832e+06
-373.899,-590.139,-826.194,558.152,-124.47,-562.154,-635.084,-667.85,963.576,99.5977,-364.575,763.085,686.067,801.472,-931.411,28.1716,6.29819e+06
979.474,187.102,759.682,115.962,-583.811,-673.562,543.038,-61.3139,659.368,-931.212,706.726,793.995,-436.732,867.331,7.19991,283.352,6.13342e+06
206.958,618.758,865.297,-666.426,863.343,-175.873,-172.274,905.571,446.622,513.969,642.252,-815.226,92.5128,-757.144,1022.62,411.226,6.58216e+06
-840.937,749.951,729.201,-819.572,-382.382,186.445,-576.816,296.579,534.712,982.015,-1017.73,817.75,-702.187,-36.877,-259.765,-222.607,6.64106e+06
447.941,867.993,-804.387,591.911,343.835,299.418,448.459,-899.888,661.78,840.136,102.032,-761.198,389.425,633.577,-91.7702,756.092,6.03717e+06
57.4572,-413.237,108.854,599.805,37.7917,-612.104,533.354,-148.849,193.151,-486.393,166.88,772.39,-605.72,-745.192,-318.402,-330.314,3.25958e+06
469.844,-254.88,-556.263,914.52,168.999,505.964,-376.755,-358.721,-338.625,467.876,-591.423,711.811,262.717,-244.855,-642.832,456.939,3.92784e+06
-779.122,954.854,-971.515,433.204,-994.369,36.6965,682.907,-212.7,-271.235,-744.741,-307.937,-110.015,136.475,-51.3635,-783.493,-21.1652,5.52287e+06
-641.06,-805.826,-218.529,-654.573,-253.961,805.148,103.233,-54.2688,-664.349,-338.284,867.129,859.964,-713.976,180.808,296.831,-192.971,4.97805e+06
-800.156,-448.43,601.726,-1015.02,-223.624,-781.601,-464.029,-720.044,599.843,449.5,-804.041,-994.143,210.908,346.236,520.687,-749.466,6.82235e+06
-261.656,829.046,424.799,-849.061,1020.1,-376.072,65.0355,759.786,773.733,530.502,556.796,-943.724,996.93,629.305,937.933,-367.913,7.90648e+06
959.25,500.883,253.506,-183.326,-216.614,838.351,3.56811,-683.288,-364.295,-278.256,-174.566,-31.9043,403.267,277.798,32.2839,160.13,2.99387e+06
-49.5823,194.017,716.025,-988.029,-246.702,-859.248,792,436.178,-492.144,-77.424,-519.769,861.497,-915.502,672.287,-510.848,323.773,6.06227e+06
732.691,-948.468,5.83593,-434.281,534.545,916.783,-312.185,84.8925,893.081,175.125,-277.924,-929.554,-1006.76,-604.405,110.412,-998.732,7.01423e+06
138.418,-480.347,-901.654,206.185,812.639,70.5067,-961.335,685.55,-288.767,-764.408,798.561,-479.655,783.344,413.925,479.721,568.531,6.03892e+06
-318.57,518.573,-218.636,-227.659,257.986,-586.79,-252.702,-662.048,680.903,-573.179,196.26,-918.194,-169.944,257.655,-975.9,520.079,4.37511e+06
-120.401,-896.213,31.1957,-472.445,5.76961,-357.744,271.549,-435.848,-482.595,-427.659,18.9647,-41.7105,-316.956,1001.12,-177.93,-204.235,3.0277e+06
523.26,978.628,311.48,-844.704,166.624,-471.596,825.182,695.185,-175.076,-469.677,-313.14,566.251,796.696,65.6852,-199.909,95.4027,4.81466e+06
-987.735,893.694,937.108,680.01,-67.2709,-419.874,-263.534,-932.754,-463.69,-807.928,636.846,563.788,-2.42791,-946.925,-111.703,479.699,6.96579e+06
507.785,447.991,185.328,-341.868,805.891,112.805,376.552,-537.936,462.518,167.356,-683.481,772.884,155.885,-635.009,-504.276,-70.2726,3.69645e+06
-340.785,50.1915,-154.551,-472.978,274.765,-278.455,646.607,-88.9359,239.607,-166.034,-117.779,-511.931,672.605,-366.335,318.709,231.901,2.04832e+06
362.27,-341.753,660.815,261.605,-713.222,-258.574,-759.021,200.581,-287.171,109.493,-47.3461,780.256,942.262,-865.89,-49.8437,371.795,4.42904e+06
23.5605,-794.025,-572.555,967.958,-587.638,-591.255,-696.598,-643.301,-157.31,370.416,-927.287,-869.856,-745.312,827.272,360.985,649.103,7.05993e+06
-991.114,946.026,-205.078,662.108,-296.662,323.136,203.277,-189.837,-219.284,355.1,223.398,581.164,-1016.2,561.032,207.354,400.914,4.74059e+06
25.2343,673.886,711.088,974.284,86.4158,-603.244,-465.976,-550.073,-382.556,1017.5,-349.03,-541.055,314.784,935.884,173.023,160.996,5.42787e+06
118.952,-113.545,252.959,238.979,-608.092,-539.773,-223.605,508.293,-732.937,-245.172,-872.26,892.932,-140.241,863.691,-557.748,-31.6914,4.35095e+06
-197.618,145.467,-352.15,397.209,-415.273,-161.792,-185.316,122.934,579.944,-724.972,-990.287,534.762,-952.294,39.6473,-331.153,925.799,4.59399e+06
-306.47,-472.242,-312.36,408.221,206.697,-519.126,976.096,-174.627,692.927,698.979,-77.5592,163.017,935.058,448.893,-386.975,-862.986,4.84838e+06
944.76,-319.523,-569.206,-235.91,667.043,924.14,-82.1797,-137.326,-914.386,-822.252,-667.847,-307.693,851.725,-211.205,439.61,406.83,5.88076e+06
1016.91,-643.654,-880.782,-647.8,-503.952,326.414,405.674,252.326,-122.637,-511.787,289.232,150.829,899.787,67.5683,575.103,-856.649,5.49487e+06
479.92,207.958,577.563,260.515,894.598,963.2,927.84,708.589,-780.766,14.6601,917.656,177.75,-112.481,-862.549,793.965,969.2,7.57612e+06
465.26,570.68,-644.591,969.289,595.856,827.55,586.229,-391.571,555.952,341.173,688.111,-939.953,156.313,-233.999,-486.23,19.0899,5.53264e+06
-935.112,-969.56,-539.329,-1017.92,-1017.58,-155.305,-884.925,849.042,-292.952,966.597,-640.733,736.196,-881.627,265.506,682.845,-531.57,9.27451e+06
319.391,-709.734,-190.001,172.034,266.089,-453.356,855.65,687.142,919.337,-62.6884,939.189,-271.715,-498.059,79.9847,-209.774,-180.476,4.28826e+06
280.276,-585.414,-31.93,-957.839,403.397,263.384,982.212,-1005.87,-308.471,-654.537,201.692,-425.494,578.728,978.169,334.585,654.702,6.12617e+06
473.19,9.19583,-150.19,250.627,-168.698,-209.868,45.7023,32.8072,462.587,794.375,-934.657,-486.535,-800.749,226.442,1001.26,-786.817,4.65463e+06
819.725,45.1579,-355.649,-884.473,-536.527,-726.76,749.575,497.476,794.61,199.956,-17.1219,251.318,-839.035,140.19,403.883,374.226,4.96997e+06
-634.119,927.341,282.641,-324.94,342.62,69.3518,-262.662,256.671,-707.044,-663.379,-977.06,804.354,-46.6919,-564.842,-849.981,-321.549,5.39348e+06
-602.703,-272.099,-872.247,-193.161,96.5842,169.597,-320.34,-686.589,1021.87,543.978,-476.282,385.438,-592.658,405.865,-670.712,584.337,4.87053e+06
680.015,-657.394,40.6086,-309.613,727.053,-500.248,16.6526,299.459,-179.841,-149.145,592.415,982.911,634.763,348.029,844.838,88.3251,4.47832e+06
970.79,7.99442,-722.073,-145.587,-579.045,339.112,862.33,-313.414,110.431,-543.495,-125.363,360.581,-363.113,296.811,846.7,784.071,4.7823e+06
666.99,-73.9873,400.43,-316.991,678.017,-178.792,164.746,-59.7564,-3.45612,117.293,-989.411,-531.826,189.494,-959.502,175.667,-528.416,3.77592e+06
-421.463,290.708,-121.88,-1016.45,611.254,-894.272,202.404,-196.606,-462.161,-233.027,-121.132,-320.355,968.02,-123.043,-809.01,-214.178,4.60104e+06
-787.053,-1015.5,-508.001,-352.133,-684.467,799.832,519.981,-860.879,150.091,26.5862,-508.565,505.162,-841.707,-394.764,-995.015,-144.542,6.56493e+06
-425.35,-621.853,428.279,498.832,791.667,448.532,-573.313,-13.4467,77.499,634.168,-363.211,-86.6465,589.888,-355.102,724.059,-788.443,4.32442e+06
635.41,-428.178,-353.696,522.632,-811.251,895.478,718.135,-278.17,-963.619,-150.36,-370.216,410.134,319.426,648.664,-700.003,566.306,5.62856e+06
-881.356,-81.0697,939.94,401.103,428.155,-232.549,-263.7,1015.87,473.404,836.618,957.249,940.762,92.0183,-428.794,-1008.62,132.954,7.11952e+06
-97.2145,661.199,948.403,399.574,-84.3704,-149.479,-151.541,-190.621,-930.519,-129.963,159.748,-874.177,-55.7711,-548.983,400.058,-362.456,3.86309e+06
934.297,-151.212,-972.996,812.948,780.688,-122.112,499.522,-341.987,-333.29,134.528,-434.398,-755.93,-966.664,-992.83,587.166,-155.135,6.67268e+06
571.054,523.956,1013.07,-156.205,-623.746,197.502,571.188,543.291,-675.415,-819.781,-603.461,-126.281,743.693,-864.749,205.858,-38.1417,5.55401e+06
-894.819,-832.348,0.258645,-254.583,-212.056,301.383,905.064,704.419,11.4893,168.837,122.82,-6.30233,-150.606,-742.833,-606.053,815.15,4.65964e+06
-656.273,667.638,17.7573,946.122,678.311,-962.638,-104.475,476.769,714.73,831.132,913.305,720.055,-458.869,118.462,-916.85,-716.359,7.52968e+06
128.882,651.439,659.338,377.927,458.256,-6.82524,518.533,-290.682,177.95,723.032,-77.1665,-683.041,1023.92,507.157,-612.63,317.125,4.39053e+06
269.791,-120.003,-502.234,-858.02,-258.212,-381.474,939.537,-507.131,481.852,450.59,926.358,-284.091,1016.13,99.7063,-260.058,923.297,5.76449e+06
391.849,-913.864,952.433,-118.31,-246.988,-519.239,-666.082,474.073,-139.268,545.602,2.32439,-266.154,60.8813,376.416,-549.155,-76.842,3.74976e+06
767.233,-331.859,660.241,-1007.06,-100.541,893.499,762.463,240.795,179.726,50.7859,737.949,903.148,-683.375,-94.9896,-891.804,236.673,6.31928e+06
456.862,60.4795,166.394,52.3821,-708.416,-984.057,29.8673,592.853,-927.546,711.048,336.817,-211.937,-575.619,902.199,-454.34,991.146,5.92395e+06
-571.396,-877.238,867.358,-543.622,432.81,53.7409,614.323,209.926,677.833,175.965,-488.885,-607.305,109.297,-615.284,-908.09,856.42,5.80256e+06
-687.418,-615.187,-691.814,-190.963,746.638,294.924,-319.747,-932.263,589.503,699.513,-441.98,512.927,-876.944,804.657,-725.359,90.6124,6.22816e+06
687.897,-590.586,-468.947,492.771,-542.445,3.11216,-817.46,-780.073,-446.161,632.985,806.171,894.542,-280.047,-479.518,293.38,849.352,6.02158e+06
-403.544,304.063,80.2762,-1023.82,-730.487,-743.933,160.169,-440.457,-1007.98,-352.924,-410.9,29.0763,-982.929,-649.772,-562.117,-369.249,5.76771e+06
-245.334,-355.382,-557.382,509.771,-357.309,-819.627,530.41,-599.79,-30.8242,756.047,-545.665,-867.854,-150.419,-795.142,338.075,802.733,5.23477e+06
-187.073,768.799,-505.361,899.356,410.65,-174.127,188.011,21.3507,777.391,-56.2427,313.268,40.9528,872.451,700.184,82.4308,-725.58,4.41722e+06
-515.244,-931.569,-591.12,-861.733,-589.886,458.05,962.469,140.489,684.64,-551.118,-270.824,-497.072,-857.741,887.399,-63.5104,-637.653,6.75606e+06
-963.176,50.0237,659.378,-728.342,762.545,112.145,-298.975,-25.43,-875.444,210.809,369.573,159.921,-355.565,772.934,1002.27,-563.154,5.59827e+06
529.157,-985.109,-235.367,127.772,487.676,151.18,-1023.77,-242.562,343.245,-570.517,711.784,-698.137,848.879,858.963,314.484,580.918,6.02205e+06
317.618,710.062,-749.709,-242.199,-382.248,-634.082,-199.401,-961.234,994.179,258.447,262.912,-918.095,-30.4032,-403.951,-26.4947,619.394,5.25352e+06
158.986,-122.452,-509.146,309.605,498.642,-973.669,-745.589,617.701,-903.55,-428.274,-58.7303,-978.454,-167.533,538.766,339.125,-129.462,4.94045e+06
985.336,-387.272,906.508,-905.681,260.169,892.285,304.686,508.331,-990.76,954.971,-783.898,40.502,-287.746,622.56,-199.78,-257.021,7.06422e+06
94.1606,941.382,-919.765,868.936,109.086,174.582,-739.078,183.066,-664.951,843.584,894.795,654.331,535.764,379.262,926.51,461.452,7.00321e+06
-149.199,-855.239,376.073,148.344,61.7031,477.924,593.51,551.855,49.4963,-905.842,-31.0239,-361.241,-917.221,-161.47,-682.064,-67.3933,4.09788e+06
940.395,51.2474,-311.913,-843.67,-208.571,-288.904,-845.507,421.791,634.6,-988.678,692.355,644.602,995.904,288.484,221.832,323.679,6.22009e+06
-438.163,-666.93,-417.623,163.95,263.883,-583.996,854.029,-1021.39,-203.906,-61.3977,490.624,-572.159,-511.44,303.22,-372.845,353.347,4.2523e+06
-680.453,-245.928,-168.331,620.783,658.655,-423.748,563.091,453.636,323.133,287.45,-243.941,-31.1087,755.465,-347.43,189.055,76.1814,3.05411e+06
805.423,-779.832,-623.07,981.641,540.517,-456.331,-315.497,72.866,786.845,-893.908,196.607,-61.387,-354.805,-214.618,-567.323,210.239,5.21273e+06
-559.562,916.138,153.885,514.051,1015.89,-865.936,235.483,72.9383,632.231,17.572,-522.455,-102.023,-864.059,-511.933,-222.073,744.139,5.57823e+06
-482.208,849.551,242.191,-373.312,-871.198,162.669,-414.74,-682.121,-1016.03,213.728,-295.841,531.786,-713.291,194.505,-444.896,33.2906,4.76915e+06
-364.69,299.527,-824.582,784.223,-486.068,922.706,-457.045,13.5369,49.8295,-978.064,-830.919,687.415,-498.241,-54.1252,-160.965,-37.2783,5.21505e+06
705.512,620.371,-597.622,-304.951,-569.37,587.951,959.003,-120.109,-802.154,-509.052,-541.612,1018.27,-524.541,648.983,-878.39,-323.337,6.74214e+06
-398.753,939.062,306.95,-325.005,-616.793,-587.713,-421.353,-896.029,351.238,-652.699,-99.2424,-849.281,436.023,467.064,223.488,-838.771,5.38932e+06
636.219,483.08,355.754,886.004,-550.47,-753.674,858.728,-998.928,444.597,-161.803,-289.34,-969.293,-278.406,-623.403,231.124,-768.382,6.51326e+06
-743.596,908.546,195.006,19.7531,740.227,-79.2445,-546.39,-450.788,-969.396,940.778,304.399,-993.797,-17.841,-966.031,-913.292,-460.166,7.35741e+06
-727.415,423.914,143.271,-722.923,597.472,996.386,928.793,-235.759,-575.69,-478.024,-28.2299,846.563,-448.069,599.019,896.108,-935.693,7.03563e+06
225.158,234.236,514.644,499.616,-411.717,-552.251,714.19,-249.144,-562.641,-95.4212,-399.766,-628.312,914.258,-79.5253,628.826,638.137,4.19194e+06
825.618,-967.055,532.843,219.786,-28.4754,-161.908,-720.726,-319.655,499.213,75.7226,881.703,514.626,-843.109,826.694,848.246,-639.811,6.4182e+06
204.273,947.66,-218.98,992.193,-68.2568,-966.464,995.363,-586.138,-975.878,-194,-616.551,-711.853,0.104639,-209.629,802.513,978.2,7.76705e+06
394.254,-311.748,-615.203,64.4609,-779.49,-789.095,929.357,-816.797,-756.271,427.884,50.844,-169.512,-173.98,624.391,-676.417,-239.684,5.11804e+06
-630.422,-844.683,-1004.65,-568.529,-185.921,-255.053,781.151,-308.979,-165.547,-630.747,-289.781,185.705,479.834,750.563,661.595,-225.155,5.07462e+06
197.045,-758.128,-85.7049,-55.6983,-126.097,-577.479,920.196,-328.754,550.891,-1014.3,159.952,-531.735,60.1366,-716.859,570.867,869.593,5.16856e+06
133.257,635.797,440.101,-26.2931,-863.46,504.892,253.7,-540.194,490.86,-453.46,-286.876,-99.6723,368.744,-432.72,-28.0955,846.754,3.55298e+06
-962.543,69.1365,853.776,264.84,820.168,951.27,699.157,-276.704,1003.97,804.094,865.689,-810.999,-568.226,-874.368,307.212,-349.135,8.23877e+06
-704.645,-101.479,-44.8274,-160.634,-343.708,993.106,76.8963,-353.35,269.844,26.2581,-1009.5,-529.145,-480.595,689.018,687.892,-260.403,4.38929e+06
995.249,169.636,-16.1872,-698.041,653.661,-317.624,-360.41,-264.636,-22.969,-519.526,-355.379,-468.499,630.36,683.551,148.361,-760.946,4.31698e+06
-592.163,-748.875,175.032,584.932,-992.078,973.976,426.483,-184.993,-708.805,156.04,-684.458,-308.922,-819.197,-719.627,87.51,-324.594,5.82597e+06
603.388,-229.417,163.369,-418.317,845.754,674.095,-985.285,698.173,151.407,755.939,99.4412,532.261,-5.11355,-401.075,-115.468,-745.313,4.86378e+06
256.575,-954.525,-376.926,740.015,680.592,454.439,50.9491,-195.361,-536.888,-615.418,-401.586,-751.841,598.992,-224.988,-817.923,991.904,5.83307e+06
513.506,535.612,620.565,625.927,-445.792,-151.38,-498.897,102.249,25.5917,-731.173,1000.21,-283.607,-719.66,-647.191,417.681,354.823,4.66188e+06
55.3991,942.962,-607.913,-482.019,-230.903,237.464,161.136,280.881,-43.0173,-412.732,-253.474,83.014,-502.624,717.957,-413.791,-387.036,3.04127e+06
36.5567,-822.024,-666.408,897.067,178.83,429.747,441.423,-839.978,-339.117,80.373,-549.101,-836.094,231.504,38.6816,-543.306,629.206,4.91132e+06
110.56,1005.18,969.751,-659.09,724.634,60.1646,-522.694,-456.348,276.675,800.675,-789.529,-675.305,-533.246,-778.993,331.611,305.808,6.29947e+06
-383.778,272.414,-930.433,237.644,-501.285,-531.968,959.472,-783.76,-47.118,7.79978,642.645,903.394,-52.9305,265.078,472.529,668.262,5.18732e+06
6.47339,303.142,612.404,720.593,214.008,723.994,702.617,-695.313,827.13,634.1,-842.002,766.939,465.948,-798.803,-73.533,371.035,5.91511e+06
569.17,1023.73,611.236,-1022.93,-864.732,898.646,-663.53,87.2359,-487.535,-363.756,282.425,-635.025,236.502,-625.642,744.535,-858.504,7.38713e+06
478.649,935.92,-60.5355,625.568,1019.73,246.822,598.209,69.2771,535.45,-965.481,-818.061,-957.427,988.51,-443.256,554.519,115.728,7.26295e+06
